customer_id,revenue,orders,units_purchased,first_purchase,latest_purchase
15998,8274.14,16,5350,2009-12-01 11:45:00,2011-11-03 12:45:00
12720,8260.67,30,6317,2010-07-21 09:46:00,2011-12-07 08:03:00
15034,8231.2,14,4748,2010-05-11 13:30:00,2011-11-24 12:11:00
13381,8224.37,12,5125,2009-12-01 15:19:00,2011-11-08 11:58:00
13139,8202.98,8,4614,2010-09-28 09:12:00,2011-11-23 13:54:00
14030,8198.3,20,4312,2009-12-10 17:27:00,2011-11-21 16:48:00
17365,8184.49,15,8015,2010-02-01 11:56:00,2011-11-27 12:13:00
13426,8167.38,22,4868,2009-12-09 15:16:00,2011-12-09 08:59:00
15544,8162.43,20,7019,2010-01-28 14:39:00,2011-11-30 16:43:00
14056,8152.71,23,4252,2011-02-28 15:19:00,2011-12-08 13:36:00
16672,8134.94,20,2832,2011-03-18 10:15:00,2011-12-07 16:29:00
14395,8110.61,20,4046,2010-04-18 13:12:00,2011-12-07 14:34:00
17593,8092.32,11,5595,2009-12-04 14:35:00,2011-12-06 10:30:00
17426,8077.77,13,5187,2010-02-17 13:39:00,2011-12-01 18:07:00
16767,8056.76,15,7102,2010-04-28 16:49:00,2011-11-09 09:42:00
16670,8030.15,20,4534,2009-12-10 15:28:00,2011-11-23 09:34:00
14525,8026.54,17,5106,2009-12-13 14:01:00,2011-11-20 11:37:00
16556,8012.58,17,4353,2009-12-07 10:51:00,2011-10-04 11:36:00
13869,7996.87,10,4302,2010-01-17 14:53:00,2011-08-08 13:53:00
15299,7991.54,10,5453,2010-01-12 11:34:00,2011-10-03 14:19:00
12428,7956.46,9,3536,2011-03-01 09:33:00,2011-11-14 08:22:00
16303,7928.27,7,3859,2010-03-18 14:12:00,2011-11-14 10:49:00
14291,7904.1,23,6146,2009-12-09 10:46:00,2011-12-08 10:26:00
13871,7885.85,17,3502,2009-12-20 13:09:00,2011-11-17 10:49:00
14159,7860.8,20,6520,2009-12-03 12:31:00,2011-11-20 12:36:00
15622,7852.61,17,4091,2010-03-04 10:29:00,2011-10-27 16:44:00
17085,7847.67,28,3583,2009-12-06 12:16:00,2011-08-08 14:15:00
12757,7834.65,13,2395,2011-05-12 19:01:00,2011-11-24 12:30:00
12867,7829.26,13,7876,2009-12-16 16:25:00,2011-11-13 15:30:00
14282,7821.76,25,5466,2010-02-15 11:22:00,2011-12-06 17:04:00
16592,7807.91,28,5504,2009-12-18 15:57:00,2011-12-05 13:49:00
17409,7793.51,10,4089,2009-12-11 12:17:00,2011-06-08 10:36:00
17091,7789.2,19,3833,2009-12-16 15:45:00,2011-12-07 10:43:00
17730,7773.8,20,5300,2010-04-29 11:48:00,2011-12-06 15:43:00
15581,7752.74,38,3132,2009-12-02 12:19:00,2011-08-11 09:38:00
14800,7747.17,17,6938,2010-09-30 14:38:00,2011-10-23 12:46:00
17739,7730.59,18,2335,2009-12-07 10:48:00,2011-11-28 09:12:00
13534,7720.9,35,3869,2010-07-07 15:00:00,2011-12-07 14:52:00
17238,7701.76,32,3681,2009-12-01 10:59:00,2011-12-07 11:35:00
17696,7679.59,27,5891,2009-12-10 17:09:00,2011-11-01 13:43:00
14175,7678.88,8,3009,2010-03-22 10:43:00,2011-10-11 11:55:00
13141,7656.08,17,5159,2009-12-09 13:34:00,2011-09-16 09:54:00
14688,7635.4,28,5495,2010-09-09 12:35:00,2011-12-02 12:26:00
15046,7623.79,25,4585,2010-01-14 14:29:00,2011-11-30 15:50:00
14145,7600.05,7,1655,2010-04-08 09:47:00,2011-10-24 12:10:00
13373,7587.19,6,4263,2009-12-06 12:34:00,2011-10-10 10:51:00
13137,7586.94,16,4238,2010-07-25 15:40:00,2011-11-29 12:09:00
15301,7583.04,17,4266,2010-09-15 15:41:00,2011-10-20 09:57:00
13709,7571.35,18,4122,2010-01-11 10:40:00,2011-12-06 10:28:00
15179,7491.92,13,5416,2009-12-03 12:27:00,2011-11-21 12:53:00
12429,7485.91,8,3344,2010-06-11 13:28:00,2011-11-30 17:22:00
13815,7475.74,8,5381,2010-02-12 10:26:00,2011-11-17 14:19:00
12841,7464.19,40,5329,2010-07-08 15:38:00,2011-12-05 11:13:00
16570,7434.31,20,4292,2010-03-30 09:32:00,2011-11-24 17:02:00
14243,7431.05,17,3687,2010-08-20 13:41:00,2011-12-01 11:12:00
17690,7412.0,20,3121,2010-02-03 14:26:00,2011-11-09 15:17:00
16242,7404.65,14,3921,2010-03-15 16:02:00,2011-12-01 15:12:00
17602,7354.43,14,5880,2010-03-30 17:25:00,2011-12-07 13:53:00
13082,7335.75,21,8466,2009-12-22 15:37:00,2011-08-05 16:16:00
16253,7272.2,7,6030,2009-12-08 17:24:00,2011-10-04 09:09:00
14092,7229.45,24,3606,2009-12-16 16:24:00,2011-12-02 12:13:00
16729,7205.33,21,5722,2011-04-12 14:22:00,2011-11-01 14:29:00
12712,7193.66,21,2349,2009-12-09 10:46:00,2011-11-11 08:19:00
16745,7180.7,17,6719,2011-02-01 11:31:00,2011-09-14 11:58:00
14841,7163.0,14,4164,2009-12-02 16:49:00,2011-10-17 15:03:00
17965,7157.2,29,4440,2009-12-14 13:19:00,2011-11-02 09:31:00
15950,7120.91,10,3354,2010-01-26 11:39:00,2011-11-08 11:09:00
15521,7098.24,16,4507,2010-01-05 10:19:00,2011-10-30 13:42:00
14113,7092.61,16,3439,2009-12-08 07:42:00,2011-12-06 12:18:00
13451,7090.06,11,5229,2010-03-21 16:13:00,2011-11-13 15:58:00
13983,7083.25,21,4145,2009-12-09 13:53:00,2011-11-10 11:06:00
17231,7064.8,25,3681,2009-12-07 16:38:00,2011-11-27 15:18:00
17769,7053.38,17,3157,2010-01-19 11:33:00,2011-11-27 11:18:00
13183,7036.18,15,4027,2010-03-14 12:32:00,2011-12-02 10:30:00
17975,7010.43,24,2265,2010-08-06 11:24:00,2011-11-24 13:27:00
16938,6995.36,9,5041,2010-02-17 14:47:00,2011-12-01 10:20:00
13831,6993.54,18,2553,2009-12-10 14:50:00,2011-11-23 15:41:00
12662,6988.02,20,3581,2010-04-01 09:50:00,2011-12-09 11:59:00
16717,6970.93,14,3220,2009-12-07 15:55:00,2011-11-16 12:16:00
13552,6948.92,22,2630,2010-02-19 13:28:00,2011-10-04 15:19:00
15674,6948.23,13,3648,2009-12-08 17:08:00,2011-09-27 15:17:00
16265,6935.17,12,3214,2010-10-28 15:18:00,2011-11-30 16:41:00
16187,6911.44,15,5048,2011-02-28 13:34:00,2011-11-08 09:50:00
13520,6909.4,11,3289,2009-12-17 11:11:00,2011-10-12 10:20:00
12749,6897.36,9,2360,2010-07-06 15:05:00,2011-12-06 09:56:00
16170,6869.0,20,6056,2010-02-18 13:50:00,2011-10-20 08:21:00
15129,6860.18,23,4002,2010-04-08 17:15:00,2011-10-20 14:40:00
18231,6854.17,28,2915,2010-01-10 12:13:00,2011-05-31 14:18:00
16401,6849.15,23,6035,2010-06-02 13:13:00,2011-12-08 18:15:00
12613,6817.37,10,4157,2009-12-14 13:10:00,2011-10-13 14:59:00
12830,6814.64,6,9848,2011-06-21 10:53:00,2011-11-02 11:54:00
16145,6805.44,19,5270,2010-05-04 13:31:00,2011-12-01 10:33:00
15413,6798.72,5,2694,2009-12-01 10:18:00,2010-01-17 11:33:00
12417,6797.41,20,2884,2009-12-06 10:30:00,2011-12-06 14:52:00
14401,6795.9,22,6401,2009-12-14 13:22:00,2011-12-05 13:30:00
15750,6793.51,18,4589,2009-12-01 17:19:00,2011-12-07 12:34:00
16456,6788.34,13,3688,2010-03-29 11:16:00,2011-09-01 13:50:00
13993,6775.71,19,2135,2009-12-03 11:57:00,2011-10-28 09:06:00
12779,6722.27,14,3641,2009-12-03 07:25:00,2011-11-02 11:43:00
15321,6709.73,12,3653,2010-02-03 09:47:00,2011-09-30 09:40:00
14844,6702.43,10,4369,2010-04-12 12:50:00,2011-10-07 10:41:00
14388,6701.0,16,4360,2010-01-20 11:54:00,2011-11-29 13:32:00
12913,6700.86,13,3232,2009-12-01 12:18:00,2011-12-05 12:11:00
13734,6695.69,4,302,2010-04-16 08:42:00,2010-07-19 12:04:00
16497,6695.28,23,3050,2009-12-03 14:11:00,2011-10-21 10:55:00
18118,6693.13,29,3395,2010-11-23 13:36:00,2011-11-29 11:32:00
13384,6680.83,11,4142,2010-07-27 12:22:00,2011-11-09 11:04:00
17700,6679.97,14,3469,2009-12-01 11:37:00,2011-11-23 11:51:00
14702,6679.23,29,3040,2009-12-10 20:22:00,2011-12-08 19:29:00
14461,6676.91,13,3005,2010-01-18 12:48:00,2011-07-14 17:11:00
17001,6640.8,19,3782,2010-03-25 12:41:00,2011-12-09 09:38:00
13953,6640.68,12,5224,2009-12-11 12:58:00,2011-12-02 16:04:00
14440,6638.73,13,1755,2009-12-02 12:13:00,2011-12-01 15:42:00
14562,6638.15,26,2574,2010-02-07 14:10:00,2011-12-06 11:05:00
13394,6621.7,19,5354,2009-12-01 11:58:00,2011-12-08 11:36:00
12626,6620.48,9,3453,2011-01-17 11:01:00,2011-11-16 16:06:00
17819,6612.52,12,1849,2009-12-13 15:24:00,2011-09-29 10:52:00
12843,6583.36,30,3028,2009-12-13 11:41:00,2011-10-05 12:09:00
13015,6579.78,11,3527,2010-04-15 16:35:00,2011-10-17 13:19:00
13883,6560.02,15,3584,2009-12-08 17:26:00,2011-11-29 10:45:00
12836,6559.73,15,2231,2009-12-01 14:19:00,2011-10-11 15:10:00
14766,6556.13,11,4063,2010-06-06 11:11:00,2011-12-01 16:05:00
15332,6553.74,6,2958,2010-07-14 13:01:00,2010-12-08 14:43:00
15980,6543.68,7,4822,2010-06-01 14:40:00,2011-09-12 09:41:00
14855,6520.3,7,3510,2010-04-08 10:30:00,2011-08-12 14:02:00
14221,6517.49,17,3808,2010-04-06 14:10:00,2011-10-28 13:42:00
17838,6507.5,13,4023,2010-03-19 09:53:00,2011-11-13 11:20:00
12823,6501.5,18,930,2010-01-29 12:52:00,2011-09-26 07:35:00
17419,6500.52,18,3087,2010-01-25 13:19:00,2011-11-28 13:47:00
18061,6488.97,28,3607,2009-12-04 11:36:00,2011-11-18 11:20:00
13317,6486.09,19,3149,2009-12-13 11:11:00,2011-10-04 13:35:00
17873,6470.28,18,4276,2009-12-16 15:11:00,2011-09-20 16:41:00
14154,6460.7,8,3222,2010-01-13 12:47:00,2011-04-14 16:26:00
16940,6427.66,8,4503,2009-12-08 13:08:00,2011-10-18 13:15:00
16655,6423.26,13,3938,2010-01-31 15:40:00,2011-11-22 11:25:00
12656,6407.83,8,2860,2010-05-26 09:00:00,2011-11-22 13:42:00
15514,6392.06,18,4087,2009-12-04 16:37:00,2011-11-27 14:40:00
18094,6391.52,13,4164,2010-01-07 11:16:00,2011-09-19 09:28:00
12406,6390.36,5,3416,2010-01-11 14:04:00,2011-11-17 19:22:00
14390,6373.73,13,2904,2010-10-10 14:30:00,2011-11-29 13:49:00
12356,6371.73,6,3416,2010-10-11 09:42:00,2011-11-17 08:40:00
14227,6368.71,15,4048,2010-02-08 09:38:00,2011-11-13 15:48:00
12484,6354.1,12,3266,2010-01-27 16:41:00,2011-11-07 11:37:00
13590,6336.04,18,5271,2009-12-01 13:37:00,2011-11-28 12:54:00
18245,6324.98,20,5098,2010-03-08 15:26:00,2011-12-02 14:48:00
14180,6319.25,33,878,2010-06-09 14:56:00,2011-11-29 10:56:00
13654,6308.0,11,4762,2009-12-02 11:43:00,2011-10-27 16:24:00
16710,6291.77,22,4366,2009-12-04 13:41:00,2011-11-20 14:50:00
15480,6279.0,5,1852,2010-02-01 14:52:00,2011-08-15 14:32:00
13136,6274.56,13,3109,2009-12-08 18:30:00,2011-10-14 13:41:00
13615,6272.53,8,2910,2010-01-28 15:43:00,2011-01-25 08:21:00
14004,6258.45,11,3425,2010-09-30 09:39:00,2011-10-27 14:40:00
15369,6251.26,11,3288,2009-12-08 07:43:00,2010-08-04 13:54:00
12497,6248.5,3,5685,2010-03-05 09:39:00,2011-09-19 12:29:00
17799,6246.93,20,3674,2009-12-13 16:03:00,2011-11-17 15:16:00
16735,6217.41,14,4240,2009-12-08 09:24:00,2011-09-22 11:49:00
13230,6213.46,30,3553,2010-03-18 20:02:00,2011-12-05 16:03:00
15673,6204.32,9,3274,2010-02-22 14:28:00,2011-09-12 16:12:00
13334,6201.8,5,3198,2010-02-25 12:21:00,2011-09-18 15:21:00
16103,6191.71,22,2639,2010-01-08 12:08:00,2011-12-02 14:16:00
16156,6188.18,20,3205,2009-12-02 17:06:00,2011-12-01 12:42:00
14534,6187.66,26,2822,2010-03-15 14:16:00,2011-12-07 12:19:00
14907,6165.79,16,2817,2010-04-16 13:40:00,2011-12-06 14:14:00
17669,6142.35,10,3505,2010-04-01 18:48:00,2011-10-28 08:53:00
13266,6135.04,19,6837,2009-12-17 10:52:00,2011-11-28 14:39:00
14852,6132.43,18,4366,2010-03-05 14:51:00,2011-10-12 13:20:00
13935,6116.92,3,2252,2010-02-25 16:01:00,2010-04-22 11:21:00
14560,6114.03,44,4580,2009-12-02 10:15:00,2011-12-02 15:22:00
18178,6103.74,11,3850,2010-02-18 14:25:00,2011-08-03 09:30:00
14530,6088.87,16,2989,2010-01-21 11:25:00,2011-11-14 10:38:00
17509,6083.64,8,3512,2011-10-07 13:14:00,2011-10-13 10:26:00
16954,6081.88,20,4086,2010-01-18 14:49:00,2011-12-09 09:46:00
12664,6070.04,11,1495,2009-12-13 10:28:00,2011-12-01 17:07:00
17644,6028.6,20,3469,2010-02-16 08:44:00,2011-12-08 13:43:00
13658,6025.5,9,2171,2010-02-05 13:17:00,2011-11-30 10:13:00
15372,6017.06,8,6410,2010-02-14 11:24:00,2011-07-25 16:39:00
15202,6001.49,3,3,2010-10-15 12:39:00,2010-10-15 13:05:00
12835,5996.83,41,2349,2009-12-03 12:13:00,2010-10-08 10:59:00
15755,5993.12,17,4034,2009-12-04 08:24:00,2011-11-29 14:57:00
14105,5988.83,5,3534,2009-12-18 16:57:00,2011-04-14 17:58:00
17457,5984.81,14,2695,2009-12-07 14:52:00,2011-08-05 12:48:00
17491,5981.07,17,3630,2010-04-28 11:57:00,2011-12-08 16:18:00
17625,5978.9,8,3505,2009-12-15 11:49:00,2011-11-21 13:36:00
14535,5973.23,9,3214,2010-02-24 15:03:00,2011-10-10 15:39:00
15785,5969.93,16,4479,2009-12-15 16:28:00,2011-11-07 11:33:00
14918,5955.81,9,2551,2010-04-08 11:18:00,2011-08-16 11:50:00
12500,5955.21,19,3377,2010-02-04 15:05:00,2011-11-16 16:20:00
14257,5954.45,9,3332,2010-03-01 15:36:00,2011-10-06 16:54:00
17685,5907.47,12,3805,2010-02-11 13:44:00,2011-11-23 11:36:00
15971,5902.83,18,2251,2009-12-08 09:46:00,2011-11-22 12:50:00
12455,5879.95,10,3302,2009-12-18 12:33:00,2011-09-27 15:31:00
18065,5866.63,29,2265,2009-12-09 16:00:00,2011-12-04 10:30:00
14210,5861.52,16,2604,2010-01-06 10:17:00,2011-08-26 12:36:00
17146,5852.64,13,2188,2010-02-02 09:39:00,2011-08-26 12:44:00
16011,5838.96,29,3448,2009-12-01 12:02:00,2011-12-01 16:31:00
14112,5834.59,13,3539,2010-02-23 14:16:00,2011-11-17 12:30:00
14189,5814.39,16,4646,2010-11-16 09:28:00,2011-12-07 15:55:00
13769,5800.42,20,2574,2009-12-16 11:59:00,2011-12-07 15:08:00
12910,5796.52,13,3632,2010-03-28 13:10:00,2011-11-16 14:28:00
17069,5794.28,14,3333,2009-12-03 12:27:00,2011-11-11 17:13:00
18075,5783.29,20,3281,2010-07-29 11:47:00,2011-11-16 15:21:00
17672,5778.63,7,2758,2010-01-26 17:20:00,2011-10-20 14:18:00
14099,5750.91,20,3666,2009-12-10 11:55:00,2011-11-23 13:53:00
15485,5750.51,7,2544,2009-12-01 17:31:00,2011-11-09 14:31:00
17863,5745.2,12,4952,2010-02-25 12:01:00,2011-10-11 13:45:00
16316,5744.91,13,3057,2010-08-03 14:38:00,2011-10-06 13:48:00
12615,5740.98,8,3317,2010-03-18 14:09:00,2011-12-07 15:02:00
13771,5728.82,9,3140,2010-02-25 12:37:00,2011-10-06 14:18:00
13870,5712.08,15,3449,2010-02-08 12:08:00,2011-12-07 13:23:00
16607,5706.87,25,4436,2010-04-29 14:01:00,2011-11-22 10:24:00
17651,5703.52,16,4086,2010-07-01 12:17:00,2011-11-28 10:29:00
16279,5698.28,9,3683,2010-04-22 14:09:00,2011-11-18 15:00:00
16458,5690.89,30,3395,2010-05-26 14:38:00,2011-12-07 09:34:00
13157,5687.36,9,4762,2010-03-08 11:59:00,2011-10-21 13:50:00
12727,5679.53,10,2832,2010-02-23 09:54:00,2011-11-29 11:46:00
12633,5678.16,7,3238,2010-07-02 11:44:00,2011-10-12 11:40:00
13901,5676.34,15,3344,2010-01-05 09:29:00,2011-09-28 14:48:00
16409,5652.74,12,3664,2009-12-13 15:38:00,2011-11-03 16:45:00
15628,5652.26,17,3819,2009-12-13 13:39:00,2011-12-05 10:24:00
13722,5635.41,10,3059,2010-03-03 14:13:00,2011-07-31 12:44:00
12347,5633.32,8,3286,2010-10-31 14:20:00,2011-12-07 15:52:00
13842,5629.91,18,2879,2010-02-16 15:54:00,2011-10-12 10:51:00
16320,5628.99,6,3319,2010-01-27 13:29:00,2011-06-20 15:25:00
16003,5613.83,10,2210,2009-12-03 18:51:00,2011-11-10 09:57:00
18145,5609.74,11,5104,2009-12-08 12:30:00,2011-11-27 11:22:00
16200,5608.1,12,3068,2009-12-02 15:04:00,2011-12-05 14:40:00
16546,5606.47,5,4367,2010-09-23 15:43:00,2011-02-22 11:20:00
17059,5586.93,9,3578,2010-01-26 14:43:00,2011-11-10 12:27:00
15228,5580.27,6,3375,2010-07-28 10:21:00,2011-10-04 13:56:00
15854,5578.28,21,1691,2009-12-10 12:08:00,2011-12-05 13:39:00
17203,5564.09,10,4597,2010-11-16 12:52:00,2011-11-04 12:27:00
15527,5554.89,23,2211,2009-12-15 17:31:00,2011-11-21 12:17:00
14572,5526.88,11,2878,2010-03-28 13:47:00,2011-12-06 14:40:00
14732,5517.07,19,2273,2009-12-09 10:48:00,2011-12-01 14:34:00
15898,5513.09,25,2387,2009-12-11 16:11:00,2011-12-08 15:23:00
17092,5511.41,11,3768,2010-02-02 16:42:00,2011-10-20 19:51:00
17204,5504.69,9,2651,2010-06-10 11:37:00,2011-06-17 14:46:00
13115,5494.7,10,3934,2010-04-19 13:29:00,2011-11-28 12:38:00
16609,5493.46,7,2420,2011-04-01 10:11:00,2011-11-24 13:32:00
13593,5493.29,14,2170,2010-03-02 16:36:00,2011-08-23 13:35:00
16393,5482.57,23,3087,2009-12-01 12:13:00,2011-12-07 12:51:00
16992,5476.5,13,2061,2010-02-11 12:36:00,2011-11-29 11:50:00
17512,5467.82,18,5434,2009-12-10 19:35:00,2011-11-11 12:11:00
12480,5464.85,7,2952,2010-07-20 13:21:00,2011-11-11 14:52:00
18198,5425.56,17,4074,2011-01-07 13:39:00,2011-12-05 14:49:00
12378,5416.32,2,3316,2010-05-26 14:07:00,2011-08-02 10:34:00
14713,5414.71,21,3454,2009-12-03 19:22:00,2011-11-30 16:26:00
14626,5410.92,11,3135,2009-12-10 14:57:00,2011-11-16 10:37:00
14249,5400.46,12,2383,2010-01-29 14:21:00,2010-10-25 12:34:00
17719,5396.04,15,2466,2011-03-29 11:29:00,2011-11-02 10:36:00
17612,5394.86,18,3521,2009-12-17 11:59:00,2011-10-17 14:59:00
13362,5394.07,7,2481,2010-10-10 15:27:00,2011-11-30 14:41:00
13014,5381.08,11,1979,2010-10-03 11:35:00,2011-11-29 12:27:00
14459,5375.74,2,2303,2010-02-26 13:26:00,2011-07-07 13:35:00
13495,5374.26,10,2674,2009-12-07 12:12:00,2011-12-02 11:21:00
14442,5367.02,7,1431,2010-01-18 12:59:00,2011-05-19 11:36:00
12362,5356.23,11,2230,2009-12-01 10:10:00,2011-12-06 15:40:00
17567,5356.03,9,3152,2010-09-24 10:48:00,2011-12-02 15:48:00
15641,5345.55,12,4422,2009-12-06 15:31:00,2011-08-26 14:04:00
16008,5339.13,15,3237,2010-03-19 11:07:00,2011-11-16 10:32:00
12708,5314.1,18,2521,2009-12-18 10:25:00,2011-11-10 09:52:00
17584,5309.42,6,2464,2010-01-25 08:17:00,2011-12-02 17:12:00
14081,5291.09,10,3633,2009-12-10 18:27:00,2011-02-10 16:17:00
15394,5286.8,11,2372,2009-12-15 19:05:00,2011-11-30 11:49:00
15152,5263.83,14,2994,2010-01-07 15:15:00,2011-11-30 12:32:00
13931,5257.38,11,3488,2009-12-03 10:26:00,2011-09-05 10:12:00
13975,5256.4,12,3884,2010-02-02 13:13:00,2011-11-08 13:19:00
13107,5253.07,9,4316,2010-02-04 10:50:00,2011-10-26 14:52:00
14930,5236.73,6,2193,2010-04-12 11:22:00,2011-08-23 10:31:00
15722,5234.0,11,2279,2010-03-09 15:05:00,2011-11-04 11:43:00
17061,5232.23,11,1526,2011-04-21 13:29:00,2011-09-27 11:24:00
12422,5231.8,17,2596,2009-12-18 12:44:00,2011-09-05 09:48:00
15606,5230.99,17,1615,2010-03-02 14:48:00,2011-10-09 15:47:00
13763,5217.44,3,3224,2010-09-30 17:39:00,2011-10-07 15:13:00
15812,5201.47,12,3450,2009-12-15 13:40:00,2011-08-24 14:19:00
14546,5184.84,11,2688,2009-12-06 13:10:00,2011-12-04 13:00:00
16931,5184.27,23,3439,2010-11-07 13:24:00,2011-12-04 13:15:00
17213,5182.3,13,2179,2009-12-15 10:28:00,2011-10-30 14:53:00
12510,5178.02,9,2049,2009-12-04 13:47:00,2011-07-20 10:15:00
17663,5175.83,17,2297,2010-03-04 11:42:00,2011-11-14 08:56:00
15796,5171.63,17,1733,2010-03-31 13:10:00,2011-12-08 19:55:00
12625,5164.88,4,3309,2010-04-22 11:33:00,2011-05-12 09:54:00
17157,5151.9,19,2092,2009-12-04 13:00:00,2011-12-02 09:10:00
16153,5133.49,11,3693,2010-05-26 12:41:00,2011-10-21 10:50:00
17346,5132.72,26,3523,2010-04-18 12:18:00,2011-12-06 12:18:00
16308,5120.0,7,16000,2009-12-15 15:48:00,2011-11-02 11:24:00
15443,5114.23,14,2699,2010-03-07 12:10:00,2011-12-08 10:40:00
13329,5112.97,8,3486,2009-12-04 15:41:00,2011-11-08 10:29:00
17519,5109.47,15,3414,2009-12-01 09:57:00,2011-11-22 16:43:00
16919,5108.01,24,2406,2010-08-19 15:28:00,2011-07-06 13:35:00
13523,5101.52,6,2354,2010-11-02 14:55:00,2011-11-06 15:11:00
12483,5097.18,19,2160,2010-01-31 13:28:00,2011-11-22 17:02:00
17402,5095.53,23,1570,2009-12-16 17:40:00,2011-12-05 10:15:00
12594,5090.11,15,2768,2010-03-03 13:51:00,2011-11-02 12:20:00
17861,5088.29,18,4541,2009-12-10 11:27:00,2011-12-06 16:21:00
14493,5087.86,10,3148,2010-03-08 08:33:00,2011-12-02 16:14:00
15367,5081.33,11,2944,2009-12-10 14:20:00,2011-10-13 14:13:00
15529,5079.32,12,4447,2010-11-10 14:26:00,2011-11-17 11:29:00
14307,5071.03,10,3374,2009-12-07 13:06:00,2011-09-12 09:38:00
12395,5067.27,15,3733,2010-04-16 10:16:00,2011-11-20 15:21:00
12432,5059.32,5,1801,2011-06-20 13:27:00,2011-10-28 11:43:00
18144,5058.0,19,2239,2009-12-16 15:57:00,2011-12-02 12:46:00
17469,5051.25,17,2304,2009-12-16 15:06:00,2011-11-23 13:15:00
17802,5046.42,10,2780,2009-12-13 13:39:00,2011-09-18 14:56:00
12600,5043.92,21,1414,2009-12-07 13:37:00,2011-11-11 10:29:00
13634,5033.77,16,2090,2010-01-10 14:26:00,2011-11-06 13:40:00
12759,5020.74,8,3202,2009-12-04 10:47:00,2011-10-18 14:49:00
16904,5014.06,21,2746,2010-10-24 16:03:00,2011-12-05 13:10:00
12444,5005.46,5,1153,2011-06-21 14:00:00,2011-11-18 13:23:00
17084,5001.21,3,3178,2010-11-08 14:20:00,2011-11-04 14:54:00
14209,4993.27,15,1739,2010-01-22 10:28:00,2011-11-29 10:18:00
14639,4978.96,9,2410,2010-02-16 12:35:00,2011-10-18 15:06:00
13198,4974.23,8,3449,2010-10-01 13:27:00,2011-11-29 15:17:00
12562,4966.92,9,2327,2010-09-30 13:13:00,2011-12-01 17:20:00
17758,4964.03,12,3199,2010-05-20 13:18:00,2011-11-20 14:45:00
16905,4961.17,17,2021,2009-12-10 20:04:00,2011-12-04 14:01:00
12700,4939.99,4,2967,2011-05-08 16:10:00,2011-12-02 10:47:00
14970,4919.35,12,982,2010-02-14 13:37:00,2011-10-02 13:44:00
14825,4919.18,24,2846,2010-04-06 14:14:00,2011-12-06 11:38:00
16143,4910.83,12,2011,2009-12-10 09:44:00,2011-12-06 14:13:00
17314,4904.43,17,3663,2009-12-03 11:25:00,2011-11-15 09:41:00
16255,4904.25,15,3049,2010-01-24 12:21:00,2011-11-23 12:40:00
17406,4889.05,13,2117,2009-12-06 13:45:00,2011-01-10 15:07:00
16986,4888.75,11,2539,2010-02-04 14:46:00,2011-11-10 11:55:00
13021,4887.24,17,2546,2009-12-05 12:02:00,2011-12-05 16:37:00
13659,4884.68,12,2527,2010-02-17 09:05:00,2011-05-18 12:37:00
17596,4882.43,13,7539,2009-12-15 13:21:00,2011-11-16 14:11:00
16686,4881.07,16,3419,2009-12-06 15:48:00,2011-10-23 13:49:00
15379,4877.84,8,3000,2010-11-04 11:59:00,2011-06-23 13:13:00
14107,4877.3,11,3489,2009-12-09 14:20:00,2011-10-19 12:12:00
12688,4873.81,1,3028,2011-08-18 08:49:00,2011-08-18 08:49:00
17449,4868.15,13,2483,2009-12-09 14:16:00,2011-12-07 16:56:00
17652,4867.72,12,2509,2011-03-03 14:05:00,2011-11-14 12:55:00
14032,4850.27,16,3916,2009-12-14 12:02:00,2011-12-07 15:23:00
13044,4848.05,11,2548,2010-01-08 14:46:00,2011-02-21 15:20:00
13562,4838.18,8,1603,2010-01-14 16:33:00,2011-09-19 10:51:00
12449,4835.89,6,2282,2010-09-27 09:37:00,2011-11-17 13:46:00
17191,4820.45,15,2528,2009-12-01 16:34:00,2011-11-11 16:58:00
14191,4817.66,15,3724,2009-12-11 10:48:00,2011-12-08 09:23:00
13875,4814.37,14,3072,2009-12-17 10:30:00,2011-10-17 09:36:00
15187,4777.18,16,1887,2011-05-11 13:49:00,2011-12-08 11:56:00
15002,4769.73,9,2493,2010-01-12 11:40:00,2011-08-16 10:44:00
13988,4757.8,8,3385,2010-03-24 11:05:00,2011-11-20 10:15:00
12955,4757.16,11,3664,2011-03-17 09:03:00,2011-12-08 16:29:00
17829,4756.74,5,3009,2010-02-22 15:39:00,2011-02-14 12:46:00
17082,4732.03,6,2526,2009-12-15 11:25:00,2011-11-06 15:17:00
16326,4721.25,24,1083,2010-01-28 13:23:00,2011-12-04 10:11:00
14235,4717.99,9,3014,2010-03-30 13:36:00,2011-09-25 14:37:00
13958,4709.23,8,2264,2009-12-05 13:12:00,2010-11-25 10:11:00
12589,4695.66,8,1764,2010-01-19 12:26:00,2011-11-11 10:19:00
15410,4685.72,10,1902,2010-04-19 08:57:00,2011-09-16 14:47:00
16858,4668.28,10,1514,2009-12-15 11:09:00,2010-12-06 09:52:00
13971,4667.57,14,3084,2010-01-26 09:51:00,2011-11-21 12:06:00
16293,4657.95,15,2022,2009-12-11 09:58:00,2011-11-18 09:58:00
15123,4656.17,5,2524,2010-03-16 09:49:00,2011-12-02 13:12:00
15484,4652.1,6,4074,2009-12-05 15:18:00,2011-12-08 15:03:00
17050,4648.59,11,2432,2010-01-26 14:54:00,2011-09-04 13:48:00
14466,4646.9,13,2644,2009-12-13 15:44:00,2011-11-10 14:07:00
