customer_id,first_purchase_date,latest_purchase_date,frequency,monetary,units_purchased,recency_days,customer_lifetime_days,average_order_value,recency_score,frequency_score,monetary_score,rfm_score,customer_segment
12576,2010-07-01 13:46:00,2011-11-04 10:11:00,8,2142.72,1494,36,490,267.84,4,4,4,444,Champions
12577,2009-12-03 19:31:00,2011-11-04 13:24:00,8,1617.1,1191,35,700,202.14,4,4,4,444,Champions
12578,2010-09-22 11:19:00,2011-11-18 13:30:00,4,4642.45,2380,21,422,1160.61,4,3,5,435,Potential Loyalists
12579,2011-09-22 17:15:00,2011-09-22 17:15:00,1,440.42,285,78,0,440.42,3,1,2,312,Need Attention
12580,2010-05-12 11:45:00,2011-04-07 10:24:00,2,1052.9,569,247,329,526.45,2,2,3,223,Hibernating
12581,2011-10-31 08:56:00,2011-10-31 08:56:00,1,197.71,161,40,0,197.71,4,1,1,411,Need Attention
12582,2010-05-11 09:55:00,2011-04-15 08:45:00,4,1980.4,985,239,338,495.1,2,3,4,234,Hibernating
12583,2009-12-06 11:57:00,2011-12-07 08:07:00,27,14447.44,8984,3,730,535.09,5,5,5,555,Champions
12584,2011-03-04 15:15:00,2011-12-06 09:35:00,9,2338.15,416,4,276,259.79,5,5,4,554,Champions
12585,2010-12-23 12:58:00,2011-04-19 13:39:00,2,2040.1,1279,234,117,1020.05,2,2,4,224,Hibernating
12586,2009-12-16 13:15:00,2011-11-22 16:24:00,4,2062.67,687,17,706,515.67,5,3,4,534,Potential Loyalists
12587,2011-12-02 12:47:00,2011-12-02 12:47:00,1,144.0,51,8,0,144.0,5,1,1,511,New Customers
12588,2010-04-21 12:22:00,2011-10-31 15:01:00,4,958.78,438,39,558,239.7,4,3,3,433,Potential Loyalists
12589,2010-01-19 12:26:00,2011-11-11 10:19:00,8,4695.66,1764,29,660,586.96,4,4,5,445,Champions
12590,2011-05-12 14:46:00,2011-05-12 14:52:00,2,9864.26,4283,211,0,4932.13,2,2,5,225,Hibernating
12591,2010-10-27 10:42:00,2011-01-26 14:35:00,3,1338.95,653,317,91,446.32,2,3,4,234,Hibernating
12592,2010-07-08 14:06:00,2011-09-08 15:04:00,5,2582.66,1875,92,427,516.53,3,4,4,344,Loyal Customers
12593,2011-05-05 09:29:00,2011-08-23 12:43:00,3,418.1,206,109,110,139.37,3,3,2,332,Need Attention
12594,2010-03-03 13:51:00,2011-11-02 12:20:00,15,5090.11,2768,38,608,339.34,4,5,5,455,Champions
12595,2010-07-23 09:10:00,2010-07-23 09:10:00,1,299.02,271,505,0,299.02,1,1,2,112,Lost Customers
12596,2011-04-11 13:22:00,2011-10-19 13:02:00,2,618.27,474,51,190,309.14,4,2,3,423,Potential Loyalists
12597,2011-03-16 14:00:00,2011-11-20 13:33:00,4,3811.22,2236,19,248,952.8,5,3,5,535,Potential Loyalists
12598,2010-03-01 09:58:00,2011-11-30 12:18:00,11,4534.09,2906,10,639,412.19,5,5,5,555,Champions
12599,2010-05-11 10:42:00,2011-11-10 13:34:00,13,2296.72,2189,29,548,176.67,4,5,4,454,Champions
12600,2009-12-07 13:37:00,2011-11-11 10:29:00,21,5043.92,1414,29,703,240.19,4,5,5,455,Champions
12601,2010-10-31 10:57:00,2011-06-03 10:17:00,6,681.26,290,190,214,113.54,2,4,3,243,At Risk
12602,2011-10-12 11:22:00,2011-10-12 11:22:00,1,153.12,162,59,0,153.12,4,1,1,411,Need Attention
12603,2011-11-18 10:42:00,2011-11-18 10:42:00,1,739.2,63,22,0,739.2,4,1,3,413,Need Attention
12604,2011-03-23 12:06:00,2011-09-21 14:08:00,2,254.18,201,79,182,127.09,3,2,1,321,Need Attention
12605,2010-09-07 14:21:00,2010-11-28 14:18:00,4,1232.95,929,376,81,308.24,2,3,3,233,Hibernating
12606,2010-01-26 16:23:00,2010-01-26 16:23:00,1,21.0,1,682,0,21.0,1,1,1,111,Lost Customers
12607,2011-10-10 16:06:00,2011-10-10 16:06:00,1,1579.51,1228,60,0,1579.51,3,1,4,314,Need Attention
12608,2010-10-31 10:49:00,2010-10-31 10:49:00,1,415.79,323,405,0,415.79,2,1,2,212,Hibernating
12609,2009-12-20 13:30:00,2011-09-22 16:34:00,9,3435.86,1553,78,641,381.76,3,5,5,355,Loyal Customers
12610,2011-08-05 13:52:00,2011-11-17 09:34:00,5,2099.54,1049,23,103,419.91,4,4,4,444,Champions
12611,2011-10-18 13:12:00,2011-10-18 13:12:00,1,1193.32,846,52,0,1193.32,4,1,3,413,Need Attention
12612,2011-09-26 15:35:00,2011-09-26 15:35:00,1,704.04,262,74,0,704.04,3,1,3,313,Need Attention
12613,2009-12-14 13:10:00,2011-10-13 14:59:00,10,6817.37,4157,57,668,681.74,4,5,5,455,Champions
12614,2011-03-07 10:22:00,2011-03-07 10:22:00,1,315.6,76,278,0,315.6,2,1,2,212,Hibernating
12615,2010-03-18 14:09:00,2011-12-07 15:02:00,8,5740.98,3317,2,629,717.62,5,4,5,545,Champions
12616,2010-11-16 11:38:00,2011-09-05 15:17:00,3,1131.1,498,95,293,377.03,3,3,3,333,Need Attention
12617,2011-11-10 14:39:00,2011-11-10 14:39:00,1,352.98,210,29,0,352.98,4,1,2,412,Need Attention
12618,2011-11-18 11:10:00,2011-11-18 11:10:00,1,177.31,96,22,0,177.31,4,1,1,411,Need Attention
12619,2010-05-28 12:52:00,2011-11-23 14:52:00,10,3781.38,3518,16,544,378.14,5,5,5,555,Champions
12620,2011-05-19 12:10:00,2011-11-25 10:20:00,3,1339.41,1181,15,189,446.47,5,3,4,534,Potential Loyalists
12621,2010-02-09 12:01:00,2011-12-08 11:25:00,35,24775.81,13933,2,666,707.88,5,5,5,555,Champions
12622,2011-04-21 16:39:00,2011-04-21 16:39:00,1,180.1,69,232,0,180.1,2,1,1,211,Hibernating
12623,2010-01-12 11:45:00,2011-03-08 13:50:00,7,3747.84,1971,276,420,535.41,2,4,5,245,At Risk
12624,2011-06-15 12:34:00,2011-08-25 15:04:00,2,641.13,355,106,71,320.56,3,2,3,323,Need Attention
12625,2010-04-22 11:33:00,2011-05-12 09:54:00,4,5164.88,3309,212,384,1291.22,2,3,5,235,Hibernating
12626,2011-01-17 11:01:00,2011-11-16 16:06:00,9,6620.48,3453,23,303,735.61,4,5,5,455,Champions
12627,2011-07-22 13:59:00,2011-11-29 12:07:00,7,4478.53,2752,11,129,639.79,5,4,5,545,Champions
12628,2011-10-06 09:28:00,2011-12-05 13:15:00,3,786.46,448,4,60,262.15,5,3,3,533,Potential Loyalists
12629,2010-10-12 16:40:00,2010-11-19 09:18:00,2,1558.22,722,386,37,779.11,2,2,4,224,Hibernating
12630,2011-10-27 10:41:00,2011-11-30 10:48:00,2,1270.88,548,10,34,635.44,5,2,4,524,Potential Loyalists
12631,2010-01-15 14:50:00,2011-10-13 13:53:00,6,3481.57,1607,57,635,580.26,4,4,5,445,Champions
12632,2010-05-24 09:07:00,2010-07-07 09:39:00,2,804.88,694,521,44,402.44,1,2,3,123,Lost Customers
12633,2010-07-02 11:44:00,2011-10-12 11:40:00,7,5678.16,3238,59,466,811.17,4,4,5,445,Champions
12634,2010-06-09 15:41:00,2010-06-22 10:05:00,2,490.0,337,536,12,245.0,1,2,2,122,Lost Customers
12635,2010-09-09 10:50:00,2011-09-11 11:04:00,4,2930.41,1949,90,367,732.6,3,3,4,334,Big Spenders
12636,2009-12-01 09:55:00,2009-12-01 09:55:00,1,141.0,1,739,0,141.0,1,1,1,111,Lost Customers
12637,2010-06-14 13:36:00,2011-10-03 13:46:00,12,8283.81,4257,67,476,690.32,3,5,5,355,Loyal Customers
12638,2010-03-10 10:30:00,2011-11-06 13:11:00,2,921.49,663,33,606,460.74,4,2,3,423,Potential Loyalists
12639,2010-03-22 09:05:00,2011-04-15 12:48:00,3,1312.37,631,239,389,437.46,2,3,4,234,Hibernating
12640,2011-09-19 12:01:00,2011-11-16 11:52:00,3,1174.58,311,24,57,391.53,4,3,3,433,Potential Loyalists
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,1,185.9,72,115,0,185.9,3,1,1,311,Need Attention
12642,2011-08-24 09:23:00,2011-11-14 15:03:00,3,1013.26,552,25,82,337.75,4,3,3,433,Potential Loyalists
12643,2010-04-07 14:16:00,2011-08-03 12:56:00,12,8304.82,4665,128,482,692.07,3,5,5,355,Loyal Customers
12644,2010-01-14 13:02:00,2011-08-02 10:33:00,4,1918.49,1032,130,564,479.62,3,3,4,334,Big Spenders
12645,2010-02-09 10:49:00,2011-11-06 12:38:00,8,3539.3,2125,34,635,442.41,4,4,5,445,Champions
12646,2011-10-21 12:52:00,2011-12-05 10:14:00,2,1346.97,897,5,44,673.48,5,2,4,524,Potential Loyalists
12647,2010-01-13 15:06:00,2011-11-17 12:56:00,36,17924.35,6878,22,672,497.9,4,5,5,455,Champions
12648,2010-01-07 18:38:00,2011-07-08 11:55:00,4,1112.0,518,155,546,278.0,3,3,3,333,Need Attention
12649,2010-01-12 17:24:00,2011-08-24 14:41:00,8,2294.65,1959,107,588,286.83,3,4,4,344,Loyal Customers
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,1,314.44,254,3,0,314.44,5,1,2,512,New Customers
12651,2010-08-31 15:21:00,2011-01-09 12:46:00,4,377.75,265,335,130,94.44,2,3,2,232,Hibernating
12652,2010-10-01 15:16:00,2011-01-12 15:00:00,2,1017.03,536,331,102,508.52,2,2,3,223,Hibernating
12653,2010-07-01 09:56:00,2011-07-14 10:41:00,3,4160.83,1681,149,378,1386.94,3,3,5,335,Big Spenders
12654,2011-02-17 13:16:00,2011-11-29 10:10:00,5,601.98,264,11,284,120.4,5,4,2,542,Loyal Customers
12655,2010-10-12 09:17:00,2010-10-12 09:17:00,1,261.35,80,424,0,261.35,1,1,1,111,Lost Customers
12656,2010-05-26 09:00:00,2011-11-22 13:42:00,8,6407.83,2860,17,545,800.98,5,4,5,545,Champions
12657,2011-09-22 11:40:00,2011-11-28 15:47:00,4,1643.18,1044,11,67,410.8,5,3,4,534,Potential Loyalists
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,1,686.05,320,19,0,686.05,5,1,3,513,New Customers
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,1,91.68,105,30,0,91.68,4,1,1,411,Need Attention
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,1,245.1,127,11,0,245.1,5,1,1,511,New Customers
12661,2010-09-29 16:46:00,2010-09-29 16:46:00,1,162.0,216,436,0,162.0,1,1,1,111,Lost Customers
12662,2010-04-01 09:50:00,2011-12-09 11:59:00,20,6988.02,3581,1,617,349.4,5,5,5,555,Champions
12663,2010-02-09 14:28:00,2010-03-25 09:40:00,2,239.4,181,625,43,119.7,1,2,1,121,Lost Customers
12664,2009-12-13 10:28:00,2011-12-01 17:07:00,11,6070.04,1495,8,718,551.82,5,5,5,555,Champions
12665,2010-02-08 15:11:00,2011-01-19 08:34:00,3,313.6,165,325,344,104.53,2,3,2,232,Hibernating
12666,2010-11-10 16:40:00,2010-11-10 16:40:00,1,1248.42,370,394,0,1248.42,2,1,4,214,Hibernating
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,1,620.13,395,58,0,620.13,4,1,3,413,Need Attention
12668,2010-01-31 15:45:00,2011-11-28 10:56:00,10,11383.03,5049,12,665,1138.3,5,5,5,555,Champions
12669,2011-03-28 10:15:00,2011-07-12 09:54:00,3,2744.03,1115,151,105,914.68,3,3,4,334,Big Spenders
12670,2010-02-11 10:13:00,2011-11-29 15:23:00,7,3760.29,1627,10,656,537.18,5,4,5,545,Champions
12671,2010-04-12 16:30:00,2010-04-12 16:30:00,1,2622.48,1460,606,0,2622.48,1,1,4,114,Lost Customers
12672,2010-04-23 09:57:00,2011-01-14 09:20:00,2,437.05,138,330,265,218.52,2,2,2,222,Hibernating
12673,2010-11-03 10:46:00,2011-12-04 13:55:00,3,1230.02,700,5,396,410.01,5,3,3,533,Potential Loyalists
12674,2011-05-16 09:10:00,2011-11-01 12:12:00,4,1970.6,1133,39,169,492.65,4,3,4,434,Potential Loyalists
12675,2010-05-10 16:44:00,2010-06-04 09:49:00,2,957.25,336,554,24,478.62,1,2,3,123,Lost Customers
12676,2010-08-13 13:29:00,2011-11-15 12:25:00,11,2843.09,1867,25,458,258.46,4,5,4,454,Champions
12677,2010-02-11 13:55:00,2010-06-02 14:30:00,2,395.1,176,555,111,197.55,1,2,2,122,Lost Customers
12678,2010-01-07 16:46:00,2011-10-28 13:04:00,21,34281.18,22372,42,658,1632.44,4,5,5,455,Champions
12679,2011-03-01 12:26:00,2011-10-12 12:30:00,4,1113.02,554,59,225,278.26,4,3,3,433,Potential Loyalists
12680,2011-08-18 15:44:00,2011-12-09 12:50:00,4,880.81,444,1,112,220.2,5,3,3,533,Potential Loyalists
12681,2009-12-13 13:31:00,2011-11-25 11:33:00,45,30868.28,17596,15,711,685.96,5,5,5,555,Champions
12682,2009-12-01 09:28:00,2011-12-06 10:00:00,52,24025.51,10998,4,735,462.03,5,5,5,555,Champions
12683,2009-12-13 15:01:00,2011-12-05 16:31:00,21,12696.78,7683,4,722,604.61,5,5,5,555,Champions
12684,2011-05-10 12:55:00,2011-12-02 09:53:00,7,2283.63,1985,8,205,326.23,5,4,4,544,Champions
12685,2011-09-07 10:28:00,2011-11-11 13:46:00,6,2863.08,1523,28,65,477.18,4,4,4,444,Champions
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,1,178.28,214,372,0,178.28,2,1,1,211,Hibernating
12687,2010-08-16 12:10:00,2010-08-16 12:12:00,2,2138.91,1403,481,0,1069.46,1,2,4,124,Lost Customers
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,1,4873.81,3028,114,0,4873.81,3,1,5,315,Need Attention
12689,2011-08-04 10:04:00,2011-11-14 08:31:00,2,1247.61,628,26,101,623.8,4,2,4,424,Potential Loyalists
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,1,389.01,106,206,0,389.01,2,1,2,212,Hibernating
12691,2010-10-15 12:00:00,2011-11-11 16:49:00,7,1170.4,445,28,392,167.2,4,4,3,443,Loyal Customers
12692,2010-03-12 14:02:00,2010-03-12 14:02:00,1,110.95,36,637,0,110.95,1,1,1,111,Lost Customers
12693,2010-07-05 13:56:00,2011-08-04 17:51:00,7,1703.02,536,127,395,243.29,3,4,4,344,Loyal Customers
12694,2010-10-14 19:39:00,2011-09-30 13:06:00,3,1843.35,1355,70,350,614.45,3,3,4,334,Big Spenders
12695,2010-02-12 13:22:00,2011-12-02 13:22:00,7,1407.12,454,7,658,201.02,5,4,4,544,Champions
12696,2010-07-19 10:02:00,2010-10-01 10:43:00,2,851.91,564,435,74,425.96,1,2,3,123,Lost Customers
12697,2011-06-23 15:44:00,2011-11-11 08:47:00,3,957.59,508,29,140,319.2,4,3,3,433,Potential Loyalists
12698,2010-04-28 15:51:00,2010-04-28 15:51:00,1,339.75,111,590,0,339.75,1,1,2,112,Lost Customers
12699,2010-10-18 12:07:00,2010-10-18 12:07:00,1,638.11,373,418,0,638.11,1,1,3,113,Lost Customers
12700,2011-05-08 16:10:00,2011-12-02 10:47:00,4,4939.99,2967,8,207,1235.0,5,3,5,535,Potential Loyalists
12701,2010-03-16 13:23:00,2011-09-21 10:47:00,6,2446.41,1727,80,553,407.73,3,4,4,344,Loyal Customers
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,1,219.0,53,20,0,219.0,4,1,1,411,Need Attention
12703,2010-01-24 12:05:00,2011-09-29 17:52:00,4,1006.53,595,71,613,251.63,3,3,3,333,Need Attention
12704,2011-06-23 10:20:00,2011-12-02 13:15:00,8,2340.84,1006,7,162,292.6,5,4,4,544,Champions
12705,2010-06-24 09:51:00,2011-11-24 13:17:00,14,11762.1,7188,15,518,840.15,5,5,5,555,Champions
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,1,603.42,256,292,0,603.42,2,1,2,212,Hibernating
12708,2009-12-18 10:25:00,2011-11-10 09:52:00,18,5314.1,2521,30,691,295.23,4,5,5,455,Champions
12709,2009-12-09 13:49:00,2011-11-24 15:38:00,34,30814.46,13911,15,715,906.31,5,5,5,555,Champions
12710,2011-05-22 14:05:00,2011-09-04 12:00:00,3,1149.02,851,97,104,383.01,3,3,3,333,Need Attention
12711,2010-02-01 11:30:00,2010-04-07 11:59:00,2,1339.05,770,612,65,669.52,1,2,4,124,Lost Customers
12712,2009-12-09 10:46:00,2011-11-11 08:19:00,21,7193.66,2349,29,701,342.56,4,5,5,455,Champions
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,1,848.55,508,1,0,848.55,5,1,3,513,New Customers
12714,2009-12-04 10:00:00,2011-11-30 15:43:00,12,14093.71,8774,9,726,1174.48,5,5,5,555,Champions
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,1,343.36,192,106,0,343.36,3,1,2,312,Need Attention
12716,2011-07-29 13:28:00,2011-12-06 08:55:00,2,1053.49,708,4,129,526.74,5,2,3,523,Potential Loyalists
12717,2010-04-28 14:34:00,2011-07-11 14:47:00,3,1308.91,600,151,439,436.3,3,3,4,334,Big Spenders
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,1,238.25,203,71,0,238.25,3,1,1,311,Need Attention
12719,2011-10-05 14:50:00,2011-12-04 13:45:00,2,644.95,374,5,59,322.48,5,2,3,523,Potential Loyalists
12720,2010-07-21 09:46:00,2011-12-07 08:03:00,30,8260.67,6317,3,503,275.36,5,5,5,555,Champions
12721,2010-08-25 11:07:00,2011-11-08 12:13:00,8,4013.08,2655,32,440,501.64,4,4,5,445,Champions
12722,2011-07-12 11:55:00,2011-09-15 14:50:00,4,997.63,566,85,65,249.41,3,3,3,333,Need Attention
12723,2011-10-05 15:52:00,2011-12-06 10:19:00,5,725.07,434,4,61,145.01,5,4,3,543,Loyal Customers
12724,2010-06-22 14:00:00,2011-12-04 16:02:00,7,2317.52,1379,5,530,331.07,5,4,4,544,Champions
12725,2010-05-04 13:59:00,2010-12-03 15:45:00,4,2694.56,1306,371,213,673.64,2,3,4,234,Hibernating
12726,2010-03-25 16:25:00,2011-11-11 13:35:00,11,4014.6,4618,28,595,364.96,4,5,5,455,Champions
12727,2010-02-23 09:54:00,2011-11-29 11:46:00,10,5679.53,2832,11,644,567.95,5,5,5,555,Champions
12728,2010-11-21 11:34:00,2011-09-29 15:31:00,5,1070.17,543,71,312,214.03,3,4,3,343,Loyal Customers
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,1,453.01,233,114,0,453.01,3,1,2,312,Need Attention
12730,2010-07-06 12:19:00,2010-07-06 12:19:00,1,829.25,234,522,0,829.25,1,1,3,113,Lost Customers
12731,2010-03-02 09:23:00,2011-11-16 11:59:00,17,25775.71,11641,24,624,1516.22,4,5,5,455,Champions
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,1,236.26,111,180,0,236.26,3,1,1,311,Need Attention
12733,2010-01-19 13:23:00,2011-04-19 16:19:00,4,2424.87,896,234,455,606.22,2,3,4,234,Hibernating
12734,2010-11-12 13:26:00,2010-12-22 12:47:00,3,639.65,265,353,39,213.22,2,3,3,233,Hibernating
12735,2011-01-06 14:26:00,2011-01-28 13:37:00,2,779.57,368,315,21,389.78,2,2,3,223,Hibernating
12736,2011-01-11 07:57:00,2011-01-11 07:57:00,1,234.0,173,333,0,234.0,2,1,1,211,Hibernating
12737,2010-07-29 12:27:00,2010-07-29 12:29:00,2,3710.5,2,499,0,1855.25,1,2,5,125,Lost Customers
12738,2010-12-02 18:27:00,2010-12-02 18:27:00,1,310.7,296,372,0,310.7,2,1,2,212,Hibernating
12739,2010-11-10 14:27:00,2011-09-22 13:00:00,4,2726.73,951,78,315,681.68,3,3,4,334,Big Spenders
12740,2011-10-07 10:44:00,2011-10-07 10:44:00,1,427.6,342,64,0,427.6,3,1,2,312,Need Attention
12741,2010-06-24 16:24:00,2010-06-28 14:36:00,2,406.07,214,529,3,203.04,1,2,2,122,Lost Customers
12742,2010-03-24 12:43:00,2010-03-24 12:43:00,1,1201.52,1359,626,0,1201.52,1,1,3,113,Lost Customers
12743,2011-07-28 16:06:00,2011-07-28 16:21:00,2,540.13,315,134,0,270.06,3,2,2,322,Need Attention
12744,2010-04-27 16:19:00,2011-10-19 11:18:00,11,25317.06,6994,52,539,2301.55,4,5,5,455,Champions
12745,2010-01-26 16:22:00,2010-08-10 10:14:00,3,925.41,468,487,195,308.47,1,3,3,133,Hibernating
12746,2010-06-17 10:41:00,2010-06-17 10:41:00,1,254.55,97,541,0,254.55,1,1,1,111,Lost Customers
12747,2009-12-07 13:23:00,2011-12-07 14:34:00,26,9257.04,2748,2,730,356.04,5,5,5,555,Champions
12748,2009-12-04 17:31:00,2011-12-09 12:20:00,336,55511.09,38396,1,734,165.21,5,5,5,555,Champions
12749,2010-07-06 15:05:00,2011-12-06 09:56:00,9,6897.36,2360,4,517,766.37,5,5,5,555,Champions
12750,2011-08-03 09:13:00,2011-08-03 09:13:00,1,275.88,137,129,0,275.88,3,1,1,311,Need Attention
12751,2010-09-21 12:49:00,2010-09-21 12:49:00,1,268.27,189,445,0,268.27,1,1,1,111,Lost Customers
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,1,4366.78,2262,81,0,4366.78,3,1,5,315,Need Attention
12753,2010-12-12 11:44:00,2011-11-17 10:52:00,6,21429.39,11421,23,339,3571.56,4,4,5,445,Champions
12754,2011-02-04 10:31:00,2011-04-18 09:00:00,3,3010.74,6481,236,72,1003.58,2,3,5,235,Hibernating
12755,2010-01-15 11:57:00,2011-03-04 12:42:00,11,9030.66,3781,281,413,820.97,2,5,5,255,At Risk
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,1,112.08,144,87,0,112.08,3,1,1,311,Need Attention
12757,2011-05-12 19:01:00,2011-11-24 12:30:00,13,7834.65,2395,16,195,602.67,5,5,5,555,Champions
12758,2009-12-01 14:40:00,2011-08-15 10:22:00,7,9903.24,6155,117,621,1414.75,3,4,5,345,Loyal Customers
12759,2009-12-04 10:47:00,2011-10-18 14:49:00,8,5020.74,3202,52,683,627.59,4,4,5,445,Champions
12760,2010-09-10 08:50:00,2010-09-10 08:50:00,1,347.8,198,456,0,347.8,1,1,2,112,Lost Customers
12761,2010-09-01 10:47:00,2010-09-08 12:17:00,2,782.95,281,458,7,391.48,1,2,3,123,Lost Customers
12762,2011-11-14 14:23:00,2011-12-02 10:23:00,2,1898.52,1227,8,17,949.26,5,2,4,524,Potential Loyalists
12763,2010-12-05 15:46:00,2011-07-24 14:12:00,2,814.16,512,138,230,407.08,3,2,3,323,Need Attention
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1693.88,386,317,0,1693.88,2,1,4,214,Hibernating
12765,2010-03-08 09:43:00,2010-08-24 13:51:00,6,1404.58,1009,472,169,234.1,1,4,4,144,At Risk
12766,2010-10-28 09:29:00,2011-12-06 08:46:00,9,10068.28,5446,4,403,1118.7,5,5,5,555,Champions
12767,2010-11-29 09:38:00,2010-11-29 09:38:00,1,949.82,598,376,0,949.82,2,1,3,213,Hibernating
12768,2010-09-15 12:08:00,2010-09-15 12:08:00,1,168.69,102,451,0,168.69,1,1,1,111,Lost Customers
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,1,1143.6,356,239,0,1143.6,2,1,3,213,Hibernating
12770,2010-09-09 11:43:00,2011-05-13 09:33:00,2,3246.45,1843,211,245,1623.22,2,2,5,225,Hibernating
12771,2010-08-11 11:51:00,2010-08-11 11:51:00,1,282.3,104,486,0,282.3,1,1,1,111,Lost Customers
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,1,892.47,556,60,0,892.47,3,1,3,313,Need Attention
12773,2010-05-24 17:30:00,2010-05-24 17:30:00,1,124.25,109,564,0,124.25,1,1,1,111,Lost Customers
12774,2010-06-22 10:38:00,2010-06-22 10:38:00,1,98.7,53,536,0,98.7,1,1,1,111,Lost Customers
12775,2010-10-26 14:24:00,2011-11-22 16:33:00,7,1686.12,1083,17,392,240.87,5,4,4,544,Champions
12776,2010-02-10 12:11:00,2010-02-10 12:11:00,1,55.5,46,668,0,55.5,1,1,1,111,Lost Customers
12777,2010-09-08 11:35:00,2010-09-08 11:35:00,1,519.45,458,458,0,519.45,1,1,2,112,Lost Customers
12778,2010-04-16 09:57:00,2011-11-20 11:30:00,9,1775.68,1735,20,583,197.3,4,5,4,454,Champions
12779,2009-12-03 07:25:00,2011-11-02 11:43:00,14,6722.27,3641,38,699,480.16,4,5,5,455,Champions
12780,2010-04-20 09:40:00,2010-04-20 09:40:00,1,337.4,285,599,0,337.4,1,1,2,112,Lost Customers
12781,2011-02-28 08:43:00,2011-10-07 10:37:00,2,826.74,671,64,221,413.37,3,2,3,323,Need Attention
12782,2010-07-08 13:31:00,2011-12-05 09:16:00,11,4618.24,2017,5,514,419.84,5,5,5,555,Champions
12783,2011-09-25 15:35:00,2011-12-07 15:56:00,6,2225.91,624,2,73,370.98,5,4,4,544,Champions
12784,2010-06-28 13:06:00,2011-11-30 15:38:00,3,1763.15,862,9,520,587.72,5,3,4,534,Potential Loyalists
12785,2009-12-08 13:56:00,2010-12-10 13:48:00,3,1100.4,453,364,366,366.8,2,3,3,233,Hibernating
12786,2010-04-09 12:12:00,2010-04-09 12:12:00,1,728.5,324,610,0,728.5,1,1,3,113,Lost Customers
12787,2010-10-22 14:57:00,2011-11-30 08:44:00,4,862.18,510,10,403,215.54,5,3,3,533,Potential Loyalists
12788,2010-06-29 13:05:00,2010-09-02 14:21:00,4,444.9,194,463,65,111.22,1,3,2,132,Hibernating
12789,2010-01-15 12:06:00,2011-10-05 13:34:00,3,273.35,36,65,628,91.12,3,3,1,331,Need Attention
12790,2010-10-25 13:04:00,2011-05-31 14:14:00,2,591.85,306,192,218,295.92,2,2,2,222,Hibernating
12791,2010-03-25 17:29:00,2010-12-01 11:27:00,6,1056.11,450,374,250,176.02,2,4,3,243,At Risk
12792,2010-06-23 10:49:00,2011-03-28 11:36:00,2,827.01,394,257,278,413.5,2,2,3,223,Hibernating
12793,2010-11-03 13:05:00,2011-01-09 12:12:00,3,1017.33,526,335,66,339.11,2,3,3,233,Hibernating
12794,2011-09-02 12:01:00,2011-10-17 14:54:00,2,860.41,592,53,45,430.2,4,2,3,423,Potential Loyalists
12795,2011-11-21 10:27:00,2011-11-21 10:27:00,1,430.48,68,19,0,430.48,5,1,2,512,New Customers
12796,2010-03-21 15:49:00,2010-03-21 15:49:00,1,381.0,182,628,0,381.0,1,1,2,112,Lost Customers
12797,2010-10-11 12:53:00,2010-12-09 10:55:00,2,806.11,333,366,58,403.06,2,2,3,223,Hibernating
12798,2010-10-14 12:27:00,2011-11-29 15:52:00,4,8510.93,8455,10,411,2127.73,5,3,5,535,Potential Loyalists
12799,2010-06-28 15:57:00,2010-06-28 15:57:00,1,219.35,137,529,0,219.35,1,1,1,111,Lost Customers
12800,2010-02-01 11:02:00,2010-08-26 14:11:00,3,584.25,284,470,206,194.75,1,3,2,132,Hibernating
12801,2010-07-27 09:38:00,2010-07-27 09:38:00,1,1071.82,505,501,0,1071.82,1,1,3,113,Lost Customers
12802,2010-05-25 09:34:00,2011-06-06 09:36:00,7,2416.42,1972,187,377,345.2,3,4,4,344,Loyal Customers
12803,2010-11-11 14:57:00,2010-11-11 14:57:00,1,1092.81,872,393,0,1092.81,2,1,3,213,Hibernating
12804,2010-07-27 13:52:00,2010-08-31 11:58:00,2,325.37,270,466,34,162.68,1,2,2,122,Lost Customers
12805,2010-02-03 09:06:00,2010-11-23 12:27:00,4,1434.95,593,382,293,358.74,2,3,4,234,Hibernating
12806,2010-04-30 10:44:00,2010-09-30 13:34:00,4,2878.96,2087,435,153,719.74,1,3,4,134,Hibernating
12807,2010-11-21 14:21:00,2010-11-21 14:21:00,1,330.35,145,383,0,330.35,2,1,2,212,Hibernating
